date,close,change,pct,z_score,open,high,low,volume,fetch_time
11/8/2022,10616.20,51.68,0.49,0.00,10616.20,10616.20,10616.20,0,
11/9/2022,10353.17,-263.03,-2.48,0.00,10353.17,10353.17,10353.17,0,
11/10/2022,11114.15,760.98,7.35,0.00,11114.15,11114.15,11114.15,0,
11/11/2022,11323.33,209.18,1.88,0.00,11323.33,11323.33,11323.33,0,
11/14/2022,11196.22,-127.11,-1.12,0.00,11196.22,11196.22,11196.22,0,
11/15/2022,11358.41,162.19,1.45,0.00,11358.41,11358.41,11358.41,0,
11/16/2022,11183.66,-174.75,-1.54,0.00,11183.66,11183.66,11183.66,0,
11/17/2022,11144.96,-38.70,-0.35,0.00,11144.96,11144.96,11144.96,0,
11/18/2022,11146.06,1.10,0.01,0.00,11146.06,11146.06,11146.06,0,
11/21/2022,11024.51,-121.55,-1.09,0.00,11024.51,11024.51,11024.51,0,
11/22/2022,11174.41,149.90,1.36,0.00,11174.41,11174.41,11174.41,0,
11/23/2022,11285.32,110.91,0.99,0.00,11285.32,11285.32,11285.32,0,
11/25/2022,11226.36,-58.96,-0.52,0.00,11226.36,11226.36,11226.36,0,
11/28/2022,11049.50,-176.86,-1.58,0.00,11049.50,11049.50,11049.50,0,
11/29/2022,10983.78,-65.72,-0.59,0.00,10983.78,10983.78,10983.78,0,
11/30/2022,11468.00,484.22,4.41,0.00,11468.00,11468.00,11468.00,0,
12/1/2022,11482.45,14.45,0.13,0.00,11482.45,11482.45,11482.45,0,
12/2/2022,11461.50,-20.95,-0.18,0.00,11461.50,11461.50,11461.50,0,
12/5/2022,11239.94,-221.56,-1.93,0.00,11239.94,11239.94,11239.94,0,
12/6/2022,11014.89,-225.05,-2.00,0.00,11014.89,11014.89,11014.89,0,
12/7/2022,10958.55,-56.34,-0.51,0.00,10958.55,10958.55,10958.55,0,
12/8/2022,11082.00,123.45,1.13,0.00,11082.00,11082.00,11082.00,0,
12/9/2022,11004.62,-77.38,-0.70,0.00,11004.62,11004.62,11004.62,0,
12/12/2022,11143.74,139.12,1.26,0.00,11143.74,11143.74,11143.74,0,
12/13/2022,11256.81,113.07,1.01,0.00,11256.81,11256.81,11256.81,0,
12/14/2022,11170.89,-85.92,-0.76,0.00,11170.89,11170.89,11170.89,0,
12/15/2022,10810.53,-360.36,-3.23,0.00,10810.53,10810.53,10810.53,0,
12/16/2022,10705.41,-105.12,-0.97,0.00,10705.41,10705.41,10705.41,0,
12/19/2022,10546.03,-159.38,-1.49,0.00,10546.03,10546.03,10546.03,0,
12/20/2022,10547.11,1.08,0.01,0.00,10547.11,10547.11,10547.11,0,
12/21/2022,10709.37,162.26,1.54,0.00,10709.37,10709.37,10709.37,0,
12/22/2022,10476.12,-233.25,-2.18,0.00,10476.12,10476.12,10476.12,0,
12/23/2022,10497.86,21.74,0.21,0.00,10497.86,10497.86,10497.86,0,
12/27/2022,10353.23,-144.63,-1.38,0.00,10353.23,10353.23,10353.23,0,
12/28/2022,10213.29,-139.94,-1.35,0.00,10213.29,10213.29,10213.29,0,
12/29/2022,10478.09,264.80,2.59,0.00,10478.09,10478.09,10478.09,0,
12/30/2022,10466.48,-11.61,-0.11,0.00,10466.48,10466.48,10466.48,0,
1/3/2023,10386.98,-79.50,-0.76,0.00,10386.98,10386.98,10386.98,0,
1/4/2023,10458.76,71.78,0.69,0.00,10458.76,10458.76,10458.76,0,
1/5/2023,10305.24,-153.52,-1.47,0.00,10305.24,10305.24,10305.24,0,
1/6/2023,10569.29,264.05,2.56,0.00,10569.29,10569.29,10569.29,0,
1/9/2023,10635.65,66.36,0.63,0.00,10635.65,10635.65,10635.65,0,
1/10/2023,10742.63,106.98,1.01,0.00,10742.63,10742.63,10742.63,0,
1/11/2023,10931.67,189.04,1.76,0.00,10931.67,10931.67,10931.67,0,
1/12/2023,11001.10,69.43,0.64,0.00,11001.10,11001.10,11001.10,0,
1/13/2023,11079.16,78.06,0.71,0.00,11079.16,11079.16,11079.16,0,
1/17/2023,11095.11,15.95,0.14,0.00,11095.11,11095.11,11095.11,0,
1/18/2023,10957.01,-138.10,-1.24,0.00,10957.01,10957.01,10957.01,0,
1/19/2023,10852.27,-104.74,-0.96,0.00,10852.27,10852.27,10852.27,0,
1/20/2023,11140.43,288.16,2.66,0.00,11140.43,11140.43,11140.43,0,
1/23/2023,11364.41,223.98,2.01,0.00,11364.41,11364.41,11364.41,0,
1/24/2023,11334.27,-30.14,-0.27,0.00,11334.27,11334.27,11334.27,0,
1/25/2023,11313.36,-20.91,-0.18,0.00,11313.36,11313.36,11313.36,0,
1/26/2023,11512.41,199.05,1.76,0.00,11512.41,11512.41,11512.41,0,
1/27/2023,11621.71,109.30,0.95,0.00,11621.71,11621.71,11621.71,0,
1/30/2023,11393.81,-227.90,-1.96,0.00,11393.81,11393.81,11393.81,0,
1/31/2023,11584.55,190.74,1.67,0.00,11584.55,11584.55,11584.55,0,
2/1/2023,11816.32,231.77,2.00,0.00,11816.32,11816.32,11816.32,0,
2/2/2023,12200.82,384.50,3.25,0.00,12200.82,12200.82,12200.82,0,
2/3/2023,12006.95,-193.87,-1.59,0.00,12006.95,12006.95,12006.95,0,
2/6/2023,11887.45,-119.50,-1.00,0.00,11887.45,11887.45,11887.45,0,
2/7/2023,12113.79,226.34,1.90,0.00,12113.79,12113.79,12113.79,0,
2/8/2023,11910.52,-203.27,-1.68,0.00,11910.52,11910.52,11910.52,0,
2/9/2023,11789.58,-120.94,-1.02,0.00,11789.58,11789.58,11789.58,0,
2/10/2023,11718.12,-71.46,-0.61,0.00,11718.12,11718.12,11718.12,0,
2/13/2023,11891.79,173.67,1.48,0.00,11891.79,11891.79,11891.79,0,
2/14/2023,11960.15,68.36,0.57,0.00,11960.15,11960.15,11960.15,0,
2/15/2023,12070.59,110.44,0.92,0.00,12070.59,12070.59,12070.59,0,
2/16/2023,11855.83,-214.76,-1.78,0.00,11855.83,11855.83,11855.83,0,
2/17/2023,11787.27,-68.56,-0.58,0.00,11787.27,11787.27,11787.27,0,
2/21/2023,11492.30,-294.97,-2.50,0.00,11492.30,11492.30,11492.30,0,
2/22/2023,11507.07,14.77,0.13,0.00,11507.07,11507.07,11507.07,0,
2/23/2023,11590.40,83.33,0.72,0.00,11590.40,11590.40,11590.40,0,
2/24/2023,11394.94,-195.46,-1.69,0.00,11394.94,11394.94,11394.94,0,
2/27/2023,11466.98,72.04,0.63,0.00,11466.98,11466.98,11466.98,0,
2/28/2023,11455.54,-11.44,-0.10,0.00,11455.54,11455.54,11455.54,0,
3/1/2023,11379.48,-76.06,-0.66,0.00,11379.48,11379.48,11379.48,0,
3/2/2023,11462.98,83.50,0.73,0.00,11462.98,11462.98,11462.98,0,
3/3/2023,11689.01,226.03,1.97,0.00,11689.01,11689.01,11689.01,0,
3/6/2023,11675.74,-13.27,-0.11,0.00,11675.74,11675.74,11675.74,0,
3/7/2023,11530.33,-145.41,-1.25,0.00,11530.33,11530.33,11530.33,0,
3/8/2023,11576.00,45.67,0.40,0.00,11576.00,11576.00,11576.00,0,
3/9/2023,11338.35,-237.65,-2.05,0.00,11338.35,11338.35,11338.35,0,
3/10/2023,11138.89,-199.46,-1.76,0.00,11138.89,11138.89,11138.89,0,
3/13/2023,11188.84,49.95,0.45,0.00,11188.84,11188.84,11188.84,0,
3/14/2023,11428.15,239.31,2.14,0.00,11428.15,11428.15,11428.15,0,
3/15/2023,11434.05,5.90,0.05,0.00,11434.05,11434.05,11434.05,0,
3/16/2023,11717.28,283.23,2.48,0.00,11717.28,11717.28,11717.28,0,
3/17/2023,11630.51,-86.77,-0.74,0.00,11630.51,11630.51,11630.51,0,
3/20/2023,11675.54,45.03,0.39,0.00,11675.54,11675.54,11675.54,0,
3/21/2023,11860.11,184.57,1.58,0.00,11860.11,11860.11,11860.11,0,
3/22/2023,11669.96,-190.15,-1.60,0.00,11669.96,11669.96,11669.96,0,
3/23/2023,11787.40,117.44,1.01,0.00,11787.40,11787.40,11787.40,0,
3/24/2023,11823.96,36.56,0.31,0.00,11823.96,11823.96,11823.96,0,
3/27/2023,11768.84,-55.12,-0.47,0.00,11768.84,11768.84,11768.84,0,
3/28/2023,11716.08,-52.76,-0.45,0.00,11716.08,11716.08,11716.08,0,
3/29/2023,11926.24,210.16,1.79,0.00,11926.24,11926.24,11926.24,0,
3/30/2023,12013.47,87.23,0.73,0.00,12013.47,12013.47,12013.47,0,
3/31/2023,12221.91,208.44,1.74,0.00,12221.91,12221.91,12221.91,0,
4/3/2023,12189.45,-32.46,-0.27,0.00,12189.45,12189.45,12189.45,0,
4/4/2023,12126.33,-63.12,-0.52,0.00,12126.33,12126.33,12126.33,0,
4/5/2023,11996.86,-129.47,-1.07,0.00,11996.86,11996.86,11996.86,0,
4/6/2023,12087.96,91.10,0.76,0.00,12087.96,12087.96,12087.96,0,
4/10/2023,12084.36,-3.60,-0.03,0.00,12084.36,12084.36,12084.36,0,
4/11/2023,12031.88,-52.48,-0.43,0.00,12031.88,12031.88,12031.88,0,
4/12/2023,11929.34,-102.54,-0.85,0.00,11929.34,11929.34,11929.34,0,
4/13/2023,12166.27,236.93,1.99,0.00,12166.27,12166.27,12166.27,0,
4/14/2023,12123.47,-42.80,-0.35,0.00,12123.47,12123.47,12123.47,0,
4/17/2023,12157.72,34.25,0.28,0.00,12157.72,12157.72,12157.72,0,
4/18/2023,12153.41,-4.31,-0.04,0.00,12153.41,12153.41,12153.41,0,
4/19/2023,12157.23,3.82,0.03,0.00,12157.23,12157.23,12157.23,0,
4/20/2023,12059.56,-97.67,-0.80,0.00,12059.56,12059.56,12059.56,0,
4/21/2023,12072.46,12.90,0.11,0.00,12072.46,12072.46,12072.46,0,
4/24/2023,12037.20,-35.26,-0.29,0.00,12037.20,12037.20,12037.20,0,
4/25/2023,11799.16,-238.04,-1.98,0.00,11799.16,11799.16,11799.16,0,
4/26/2023,11854.35,55.19,0.47,0.00,11854.35,11854.35,11854.35,0,
4/27/2023,12142.24,287.89,2.43,0.00,12142.24,12142.24,12142.24,0,
4/28/2023,12226.58,84.34,0.69,0.00,12226.58,12226.58,12226.58,0,
5/1/2023,12212.60,-13.98,-0.11,0.00,12212.60,12212.60,12212.60,0,
5/2/2023,12080.51,-132.09,-1.08,0.00,12080.51,12080.51,12080.51,0,
5/3/2023,12025.33,-55.18,-0.46,0.00,12025.33,12025.33,12025.33,0,
5/4/2023,11966.40,-58.93,-0.49,0.00,11966.40,11966.40,11966.40,0,
5/5/2023,12235.41,269.01,2.25,0.00,12235.41,12235.41,12235.41,0,
5/8/2023,12256.92,21.51,0.18,0.00,12256.92,12256.92,12256.92,0,
5/9/2023,12179.55,-77.37,-0.63,0.00,12179.55,12179.55,12179.55,0,
5/10/2023,12306.44,126.89,1.04,0.00,12306.44,12306.44,12306.44,0,
5/11/2023,12328.51,22.07,0.18,0.00,12328.51,12328.51,12328.51,0,
5/12/2023,12284.74,-43.77,-0.36,0.00,12284.74,12284.74,12284.74,0,
5/15/2023,12365.21,80.47,0.66,0.00,12365.21,12365.21,12365.21,0,
5/16/2023,12343.05,-22.16,-0.18,0.00,12343.05,12343.05,12343.05,0,
5/17/2023,12500.57,157.52,1.28,0.00,12500.57,12500.57,12500.57,0,
5/18/2023,12688.84,188.27,1.51,0.00,12688.84,12688.84,12688.84,0,
5/19/2023,12657.90,-30.94,-0.24,0.00,12657.90,12657.90,12657.90,0,
5/22/2023,12720.78,62.88,0.50,0.00,12720.78,12720.78,12720.78,0,
5/23/2023,12560.25,-160.53,-1.26,0.00,12560.25,12560.25,12560.25,0,
5/24/2023,12484.16,-76.09,-0.61,0.00,12484.16,12484.16,12484.16,0,
5/25/2023,12698.09,213.93,1.71,0.00,12698.09,12698.09,12698.09,0,
5/26/2023,12975.69,277.60,2.19,0.00,12975.69,12975.69,12975.69,0,
5/30/2023,13017.43,41.74,0.32,0.00,13017.43,13017.43,13017.43,0,
5/31/2023,12935.29,-82.14,-0.63,0.00,12935.29,12935.29,12935.29,0,
6/1/2023,13100.98,165.69,1.28,0.00,13100.98,13100.98,13100.98,0,
6/2/2023,13240.77,139.79,1.07,0.00,13240.77,13240.77,13240.77,0,
6/5/2023,13229.43,-11.34,-0.09,0.00,13229.43,13229.43,13229.43,0,
6/6/2023,13276.42,46.99,0.36,0.00,13276.42,13276.42,13276.42,0,
6/7/2023,13104.90,-171.52,-1.29,0.00,13104.90,13104.90,13104.90,0,
6/8/2023,13238.52,133.62,1.02,0.00,13238.52,13238.52,13238.52,0,
6/9/2023,13259.14,20.62,0.16,0.00,13259.14,13259.14,13259.14,0,
6/12/2023,13461.92,202.78,1.53,0.00,13461.92,13461.92,13461.92,0,
6/13/2023,13573.32,111.40,0.83,0.00,13573.32,13573.32,13573.32,0,
6/14/2023,13626.48,53.16,0.39,0.00,13626.48,13626.48,13626.48,0,
6/15/2023,13782.82,156.34,1.15,0.00,13782.82,13782.82,13782.82,0,
6/16/2023,13689.57,-93.25,-0.68,0.00,13689.57,13689.57,13689.57,0,
6/20/2023,13667.29,-22.28,-0.16,0.00,13667.29,13667.29,13667.29,0,
6/21/2023,13502.20,-165.09,-1.21,0.00,13502.20,13502.20,13502.20,0,
6/22/2023,13630.61,128.41,0.95,0.00,13630.61,13630.61,13630.61,0,
6/23/2023,13492.52,-138.09,-1.01,0.00,13492.52,13492.52,13492.52,0,
6/26/2023,13335.78,-156.74,-1.16,0.00,13335.78,13335.78,13335.78,0,
6/27/2023,13555.67,219.89,1.65,0.00,13555.67,13555.67,13555.67,0,
6/28/2023,13591.75,36.08,0.27,0.00,13591.75,13591.75,13591.75,0,
6/29/2023,13591.33,-0.42,0.00,0.00,13591.33,13591.33,13591.33,0,
6/30/2023,13787.92,196.59,1.45,0.00,13787.92,13787.92,13787.92,0,
7/3/2023,13816.77,28.85,0.21,0.00,13816.77,13816.77,13816.77,0,
7/5/2023,13791.65,-25.12,-0.18,0.00,13791.65,13791.65,13791.65,0,
7/6/2023,13679.04,-112.61,-0.82,0.00,13679.04,13679.04,13679.04,0,
7/7/2023,13660.72,-18.32,-0.13,0.00,13660.72,13660.72,13660.72,0,
7/10/2023,13685.48,24.76,0.18,0.00,13685.48,13685.48,13685.48,0,
7/11/2023,13760.70,75.22,0.55,0.00,13760.70,13760.70,13760.70,0,
7/12/2023,13918.96,158.26,1.15,0.00,13918.96,13918.96,13918.96,0,
7/13/2023,14138.57,219.61,1.58,0.00,14138.57,14138.57,14138.57,0,
7/14/2023,14113.70,-24.87,-0.18,0.00,14113.70,14113.70,14113.70,0,
7/17/2023,14244.95,131.25,0.93,0.00,14244.95,14244.95,14244.95,0,
7/18/2023,14353.64,108.69,0.76,0.00,14353.64,14353.64,14353.64,0,
7/19/2023,14358.02,4.38,0.03,0.00,14358.02,14358.02,14358.02,0,
7/20/2023,14063.31,-294.71,-2.05,0.00,14063.31,14063.31,14063.31,0,
7/21/2023,14032.81,-30.50,-0.22,0.00,14032.81,14032.81,14032.81,0,
7/24/2023,14058.87,26.06,0.19,0.00,14058.87,14058.87,14058.87,0,
7/25/2023,14144.56,85.69,0.61,0.00,14144.56,14144.56,14144.56,0,
7/26/2023,14127.28,-17.28,-0.12,0.00,14127.28,14127.28,14127.28,0,
7/27/2023,14050.11,-77.17,-0.55,0.00,14050.11,14050.11,14050.11,0,
7/28/2023,14316.66,266.55,1.90,0.00,14316.66,14316.66,14316.66,0,
7/31/2023,14346.02,29.36,0.21,0.00,14346.02,14346.02,14346.02,0,
8/1/2023,14283.91,-62.11,-0.43,0.00,14283.91,14283.91,14283.91,0,
8/2/2023,13973.45,-310.46,-2.17,0.00,13973.45,13973.45,13973.45,0,
8/3/2023,13959.72,-13.73,-0.10,0.00,13959.72,13959.72,13959.72,0,
8/4/2023,13909.24,-50.48,-0.36,0.00,13909.24,13909.24,13909.24,0,
8/7/2023,13994.40,85.16,0.61,0.00,13994.40,13994.40,13994.40,0,
8/8/2023,13884.32,-110.08,-0.79,0.00,13884.32,13884.32,13884.32,0,
8/9/2023,13722.02,-162.30,-1.17,0.00,13722.02,13722.02,13722.02,0,
8/10/2023,13737.99,15.97,0.12,0.00,13737.99,13737.99,13737.99,0,
8/11/2023,13644.85,-93.14,-0.68,0.00,13644.85,13644.85,13644.85,0,
8/14/2023,13788.33,143.48,1.05,0.00,13788.33,13788.33,13788.33,0,
8/15/2023,13631.05,-157.28,-1.14,0.00,13631.05,13631.05,13631.05,0,
8/16/2023,13474.63,-156.42,-1.15,0.00,13474.63,13474.63,13474.63,0,
8/17/2023,13316.93,-157.70,-1.17,0.00,13316.93,13316.93,13316.93,0,
8/18/2023,13290.78,-26.15,-0.20,0.00,13290.78,13290.78,13290.78,0,
8/21/2023,13497.59,206.81,1.56,0.00,13497.59,13497.59,13497.59,0,
8/22/2023,13505.87,8.28,0.06,0.00,13505.87,13505.87,13505.87,0,
8/23/2023,13721.03,215.16,1.59,0.00,13721.03,13721.03,13721.03,0,
8/24/2023,13463.97,-257.06,-1.87,0.00,13463.97,13463.97,13463.97,0,
8/25/2023,13590.65,126.68,0.94,0.00,13590.65,13590.65,13590.65,0,
8/28/2023,13705.13,114.48,0.84,0.00,13705.13,13705.13,13705.13,0,
8/29/2023,13943.76,238.63,1.74,0.00,13943.76,13943.76,13943.76,0,
8/30/2023,14019.31,75.55,0.54,0.00,14019.31,14019.31,14019.31,0,
8/31/2023,14034.97,15.66,0.11,0.00,14034.97,14034.97,14034.97,0,
9/1/2023,14031.81,-3.16,-0.02,0.00,14031.81,14031.81,14031.81,0,
9/5/2023,14020.95,-10.86,-0.08,0.00,14020.95,14020.95,14020.95,0,
9/6/2023,13872.47,-148.48,-1.06,0.00,13872.47,13872.47,13872.47,0,
9/7/2023,13748.83,-123.64,-0.89,0.00,13748.83,13748.83,13748.83,0,
9/8/2023,13761.53,12.70,0.09,0.00,13761.53,13761.53,13761.53,0,
9/11/2023,13917.89,156.36,1.14,0.00,13917.89,13917.89,13917.89,0,
9/12/2023,13773.61,-144.28,-1.04,0.00,13773.61,13773.61,13773.61,0,
9/13/2023,13813.59,39.98,0.29,0.00,13813.59,13813.59,13813.59,0,
9/14/2023,13926.05,112.46,0.81,0.00,13926.05,13926.05,13926.05,0,
9/15/2023,13708.33,-217.72,-1.56,0.00,13708.33,13708.33,13708.33,0,
9/18/2023,13710.24,1.91,0.01,0.00,13710.24,13710.24,13710.24,0,
9/19/2023,13678.19,-32.05,-0.23,0.00,13678.19,13678.19,13678.19,0,
9/20/2023,13469.13,-209.06,-1.53,0.00,13469.13,13469.13,13469.13,0,
9/21/2023,13223.98,-245.15,-1.82,0.00,13223.98,13223.98,13223.98,0,
9/22/2023,13211.81,-12.17,-0.09,0.00,13211.81,13211.81,13211.81,0,
9/25/2023,13271.32,59.51,0.45,0.00,13271.32,13271.32,13271.32,0,
9/26/2023,13063.61,-207.71,-1.57,0.00,13063.61,13063.61,13063.61,0,
9/27/2023,13092.85,29.24,0.22,0.00,13092.85,13092.85,13092.85,0,
9/28/2023,13201.28,108.43,0.83,0.00,13201.28,13201.28,13201.28,0,
9/29/2023,13219.32,18.04,0.14,0.00,13219.32,13219.32,13219.32,0,
10/2/2023,13307.77,88.45,0.67,0.00,13307.77,13307.77,13307.77,0,
10/3/2023,13059.47,-248.30,-1.87,0.00,13059.47,13059.47,13059.47,0,
10/4/2023,13236.01,176.54,1.35,0.00,13236.01,13236.01,13236.01,0,
10/5/2023,13219.83,-16.18,-0.12,0.00,13219.83,13219.83,13219.83,0,
10/6/2023,13431.34,211.51,1.60,0.00,13431.34,13431.34,13431.34,0,
10/9/2023,13484.24,52.90,0.39,0.00,13484.24,13484.24,13484.24,0,
10/10/2023,13562.84,78.60,0.58,0.00,13562.84,13562.84,13562.84,0,
10/11/2023,13659.68,96.84,0.71,0.00,13659.68,13659.68,13659.68,0,
10/12/2023,13574.22,-85.46,-0.63,0.00,13574.22,13574.22,13574.22,0,
10/13/2023,13407.23,-166.99,-1.23,0.00,13407.23,13407.23,13407.23,0,
10/16/2023,13567.98,160.75,1.20,0.00,13567.98,13567.98,13567.98,0,
10/17/2023,13533.75,-34.23,-0.25,0.00,13533.75,13533.75,13533.75,0,
10/18/2023,13314.30,-219.45,-1.62,0.00,13314.30,13314.30,13314.30,0,
10/19/2023,13186.18,-128.12,-0.96,0.00,13186.18,13186.18,13186.18,0,
10/20/2023,12983.81,-202.37,-1.53,0.00,12983.81,12983.81,12983.81,0,
10/23/2023,13018.33,34.52,0.27,0.00,13018.33,13018.33,13018.33,0,
10/24/2023,13139.87,121.54,0.93,0.00,13139.87,13139.87,13139.87,0,
10/25/2023,12821.22,-318.65,-2.43,0.00,12821.22,12821.22,12821.22,0,
10/26/2023,12595.61,-225.61,-1.76,0.00,12595.61,12595.61,12595.61,0,
10/27/2023,12643.01,47.40,0.38,0.00,12643.01,12643.01,12643.01,0,
10/30/2023,12789.48,146.47,1.16,0.00,12789.48,12789.48,12789.48,0,
10/31/2023,12851.24,61.76,0.48,0.00,12851.24,12851.24,12851.24,0,
11/1/2023,13061.47,210.23,1.64,0.00,13061.47,13061.47,13061.47,0,
11/2/2023,13294.19,232.72,1.78,0.00,13294.19,13294.19,13294.19,0,
11/3/2023,13478.28,184.09,1.38,0.00,13478.28,13478.28,13478.28,0,
11/6/2023,13518.78,40.50,0.30,0.00,13518.78,13518.78,13518.78,0,
11/7/2023,13639.86,121.08,0.90,0.00,13639.86,13639.86,13639.86,0,
11/8/2023,13650.41,10.55,0.08,0.00,13650.41,13650.41,13650.41,0,
11/9/2023,13521.45,-128.96,-0.94,0.00,13521.45,13521.45,13521.45,0,
11/10/2023,13798.11,276.66,2.05,0.00,13798.11,13798.11,13798.11,0,
11/13/2023,13767.74,-30.37,-0.22,0.00,13767.74,13767.74,13767.74,0,
11/14/2023,14094.38,326.64,2.37,0.00,14094.38,14094.38,14094.38,0,
11/15/2023,14103.84,9.46,0.07,0.00,14103.84,14103.84,14103.84,0,
11/16/2023,14113.67,9.83,0.07,0.00,14113.67,14113.67,14113.67,0,
11/17/2023,14125.48,11.81,0.08,0.00,14125.48,14125.48,14125.48,0,
11/20/2023,14284.53,159.05,1.13,0.00,14284.53,14284.53,14284.53,0,
11/21/2023,14199.98,-84.55,-0.59,0.00,14199.98,14199.98,14199.98,0,
11/22/2023,14265.86,65.88,0.46,0.00,14265.86,14265.86,14265.86,0,
11/24/2023,14250.85,-15.01,-0.11,0.00,14250.85,14250.85,14250.85,0,
11/27/2023,14241.02,-9.83,-0.07,0.00,14241.02,14241.02,14241.02,0,
11/28/2023,14281.76,40.74,0.29,0.00,14281.76,14281.76,14281.76,0,
11/29/2023,14258.49,-23.27,-0.16,0.00,14258.49,14258.49,14258.49,0,
11/30/2023,14226.22,-32.27,-0.23,0.00,14226.22,14226.22,14226.22,0,
12/1/2023,14305.03,78.81,0.55,0.00,14305.03,14305.03,14305.03,0,
12/4/2023,14185.49,-119.54,-0.84,0.00,14185.49,14185.49,14185.49,0,
12/5/2023,14229.91,44.42,0.31,0.00,14229.91,14229.91,14229.91,0,
12/6/2023,14146.71,-83.20,-0.58,0.00,14146.71,14146.71,14146.71,0,
12/7/2023,14339.99,193.28,1.37,0.00,14339.99,14339.99,14339.99,0,
12/8/2023,14403.97,63.98,0.45,0.00,14403.97,14403.97,14403.97,0,
12/11/2023,14432.49,28.52,0.20,0.00,14432.49,14432.49,14432.49,0,
12/12/2023,14533.40,100.91,0.70,0.00,14533.40,14533.40,14533.40,0,
12/13/2023,14733.96,200.56,1.38,0.00,14733.96,14733.96,14733.96,0,
12/14/2023,14761.56,27.60,0.19,0.00,14761.56,14761.56,14761.56,0,
12/15/2023,14813.92,52.36,0.35,0.00,14813.92,14813.92,14813.92,0,
12/18/2023,14904.81,90.89,0.61,0.00,14904.81,14904.81,14904.81,0,
12/19/2023,15003.22,98.41,0.66,0.00,15003.22,15003.22,15003.22,0,
12/20/2023,14777.94,-225.28,-1.50,0.00,14777.94,14777.94,14777.94,0,
12/21/2023,14963.87,185.93,1.26,0.00,14963.87,14963.87,14963.87,0,
12/22/2023,14992.97,29.10,0.19,0.00,14992.97,14992.97,14992.97,0,
12/26/2023,15074.57,81.60,0.54,0.00,15074.57,15074.57,15074.57,0,
12/27/2023,15099.18,24.61,0.16,0.00,15099.18,15099.18,15099.18,0,
12/28/2023,15095.14,-4.04,-0.03,0.00,15095.14,15095.14,15095.14,0,
12/29/2023,15011.35,-83.79,-0.56,0.00,15011.35,15011.35,15011.35,0,
1/2/2024,14765.94,-245.41,-1.63,0.00,14765.94,14765.94,14765.94,0,
1/3/2024,14592.21,-173.73,-1.18,0.00,14592.21,14592.21,14592.21,0,
1/4/2024,14510.30,-81.91,-0.56,0.00,14510.30,14510.30,14510.30,0,
1/5/2024,14524.07,13.77,0.09,0.00,14524.07,14524.07,14524.07,0,
1/8/2024,14843.77,319.70,2.20,0.00,14843.77,14843.77,14843.77,0,
1/9/2024,14857.71,13.94,0.09,0.00,14857.71,14857.71,14857.71,0,
1/10/2024,14969.65,111.94,0.75,0.00,14969.65,14969.65,14969.65,0,
1/11/2024,14970.19,0.54,0.00,0.00,14970.19,14970.19,14970.19,0,
1/12/2024,14972.76,2.57,0.02,0.00,14972.76,14972.76,14972.76,0,
1/16/2024,14944.35,-28.41,-0.19,0.00,14944.35,14944.35,14944.35,0,
1/17/2024,14855.62,-88.73,-0.59,0.00,14855.62,14855.62,14855.62,0,
1/18/2024,15055.65,200.03,1.35,0.00,15055.65,15055.65,15055.65,0,
1/19/2024,15310.97,255.32,1.70,0.00,15310.97,15310.97,15310.97,0,
1/22/2024,15360.29,49.32,0.32,0.00,15360.29,15360.29,15360.29,0,
1/23/2024,15425.94,65.65,0.43,0.00,15425.94,15425.94,15425.94,0,
1/24/2024,15481.92,55.98,0.36,0.00,15481.92,15481.92,15481.92,0,
1/25/2024,15510.50,28.58,0.18,0.00,15510.50,15510.50,15510.50,0,
1/26/2024,15455.36,-55.14,-0.36,0.00,15455.36,15455.36,15455.36,0,
1/29/2024,15628.04,172.68,1.12,0.00,15628.04,15628.04,15628.04,0,
1/30/2024,15509.90,-118.14,-0.76,0.00,15509.90,15509.90,15509.90,0,
1/31/2024,15164.01,-345.89,-2.23,0.00,15164.01,15164.01,15164.01,0,
2/1/2024,15361.64,197.63,1.30,0.00,15361.64,15361.64,15361.64,0,
2/2/2024,15628.95,267.31,1.74,0.00,15628.95,15628.95,15628.95,0,
2/5/2024,15597.68,-31.27,-0.20,0.00,15597.68,15597.68,15597.68,0,
2/6/2024,15609.00,11.32,0.07,0.00,15609.00,15609.00,15609.00,0,
2/7/2024,15756.64,147.64,0.95,0.00,15756.64,15756.64,15756.64,0,
2/8/2024,15793.71,37.07,0.24,0.00,15793.71,15793.71,15793.71,0,
2/9/2024,15990.66,196.95,1.25,0.00,15990.66,15990.66,15990.66,0,
2/12/2024,15942.55,-48.11,-0.30,0.00,15942.55,15942.55,15942.55,0,
2/13/2024,15655.60,-286.95,-1.80,0.00,15655.60,15655.60,15655.60,0,
2/14/2024,15859.15,203.55,1.30,0.00,15859.15,15859.15,15859.15,0,
2/15/2024,15906.17,47.02,0.30,0.00,15906.17,15906.17,15906.17,0,
2/16/2024,15775.65,-130.52,-0.82,0.00,15775.65,15775.65,15775.65,0,
2/20/2024,15630.78,-144.87,-0.92,0.00,15630.78,15630.78,15630.78,0,
2/21/2024,15580.87,-49.91,-0.32,0.00,15580.87,15580.87,15580.87,0,
2/22/2024,16041.62,460.75,2.96,0.00,16041.62,16041.62,16041.62,0,
2/23/2024,15996.82,-44.80,-0.28,0.00,15996.82,15996.82,15996.82,0,
2/26/2024,15976.25,-20.57,-0.13,0.00,15976.25,15976.25,15976.25,0,
